msno,is_churn
3z9Cc81/+WqGb8MaQuqZPzW7MVR4qQxSDeR46ROeaKk=,1
SW5S7ZLf0ud4TjZx1Uf1pVWeLi9oilq0iA1bgY7BSYg=,1
jHoABZgkaclzcfFeMm3Ixll2AyZA8ldxHThIiKQHvzA=,1
r2kAMP2U/rXXyjvGvF6ROQ+uXqScI/8ahs9KKrVcuXU=,1
3HGTVLJdRCc/eMtfA1hryhIg0c6zhNm58Y4mlVwR/Yw=,1
H4EZR4mVQ3UqOTe+0qu6+AxFt8jsfmqgEKNsErb/R0I=,1
EHeOqLBi7OiRZEtc0R8H778Z+GBLUdAQRpuom5m+rdI=,1
nYPPMJDzuhP6/SRcK9VnJgmbnR5xeqYSyfpIvxy1OVw=,1
xOFpX4mgo2zCQLgKIQuMormtR6lXE9b0cnDtWAGs3Us=,1
FcxnNu6Ccl85+VvaEJ74zW5cNW4PkNbzIVfWaP/PYz0=,1
t4+747tTdtMT/eK2bN6w1OlXmzViUFIe0hwoopHiSZY=,1
o3pDtN7h7Q9t2eI/f6NnRPrtQUlwbTOx9Ll99EFylMM=,1
rZxiFiSi1FsXmWHB3XuYeEZUhaxl2S4mPHsgh/SoD0o=,1
xwPa6dAd09McyI+3fQjI4WnSUzfB7ya5tYRk0HK/HK0=,1
uY4xoBAs/ylcJhahF27iu1YVop3zxf2Dsp6PO1s3LJo=,1
ILTAsDnW54HoMN11CJ2XGdN0MOWzSzQzST9Ai6xnIOw=,1
SQphsjEOa38wGvFV0/yTkh4kO6hSNDQ4nn7b+rr/doA=,1
wrH8emKJZZ3/uwbt1dOifc9n/ZzYG3lhLHdG+jsS4h8=,1
Vv3i9Ih62pKuW9TqS/A4y5bEh72Zjspbn5bN3PvSlsg=,1
bMtoRvDVyg1T+t6Z75EejIOrDRiqzYlc/Lo//xKRw2I=,1
nItljT5ExWHys4/nXpCjal0Ljd7bIGkKIkcV7LUE4gs=,1
Lq2SDMMsn2aXQvoYDIojHSCf9JufnI3BYIRzSM0oKl8=,1
J2XgKL05itJH/QBr54Q3yO7jVGDgOFtlYTwLfh9MFPE=,1
7p5WHNHkDCbkXx099ezQP3d1fajTe/zBKO3jzQlj8+8=,1
oV5tw8DwrQbjW/IxuXxETugDXdw2P6fZ1FYWIHzeYyU=,1
C0Rchk6G8jm0WUSobTw9qXQM6xeroLAxQ9jQmSmmuhY=,1
XT3fTUpEp0F0/n+3FnRDvN88zfT1jFdzQorZ/WguBcw=,1
7HK5q3SwN/mxAuqXErbOPss6rYuhzWyuMOSN5Agnkoc=,1
R5JYrinBpawqvhg89J52oPBAOT+1AgvKmAqxyz+3/SQ=,1
/neRSL0rqnFk26VF7D0f0RIWu8C+Y4Z4QDJwO8JLZrY=,1
82+eK8ZXkJQ4Kn5PjUjlZyLm1JArsDS/rH1ymedP5go=,1
HSEK1ebI+vPAPycQZe5BuHDX3KN27GH1iwlask6uaTU=,1
GAj5yZEL+gtVX0Ydm2zXNg1W1K8dE1UWnSHJay2r50A=,1
e67PstDoYe/n06TtXceME0mwdo5YiUPh8UOPRuQxTCc=,1
FkeVxZaAFYkjpbzu0GBdZGa+ljdNDNyT885ourlG830=,1
VFsY0AVeSi1gUbhSdKuft/UtaZxqQRZisiG6c2CP34M=,1
KUjD4onyj/UqNW6vE5Qxq4+wUZuJq0HMqnOtDqv5dx8=,1
rjH+HVWJHkRkygMm/+4Tb1KKfgPbPRGgNf7MdtJul+o=,1
bPvXnxP1QJ1urd+wYKWxqHtFRjTzt6lV+57iay2Zowo=,1
xT4UlwnbDu1CkVXvLbDeEN5JuRIKlho8cEpO/3Cin2g=,1
1vTZzCpv1G2i7H2HSbo4N7in2gKokkcIzlUr7N8KxMQ=,1
oqDdry4k3hrcFVib/VExV/XxGg3zjtShKTWRV7w2lrA=,1
5O3b7yhuhsjDLR5sbWGOiagB1Xpx9SfkVkC5y5WbakU=,1
BRVsB6KSW6GOC2fNskK094Wcyd1yfG2yHAeT+05Rhc0=,1
vFDYWU4r0F/SrC4odDfhai2+YH6AiQfIyMOqm9OnYOk=,1
OknwiU4XTn405UlQKDF4xQNdHhI9S+3hwqELPFtqxKw=,1
t2sw1nTEWt5HSWZyyUG8bZazepXFB3hE/0PyYzPaQdk=,1
qPE9uSm2rVY712FqSIjynVjuOphTXvs8HSRRU3XESas=,1
6026+XpcuDPZJAJUvo1X0j8hLoYY8XUfx8/e30fTjvE=,1
suz1FR5KrIohEBb4Li+Q1LbkQ+SsR7jHBuD1jNq7GxQ=,1
j+aRBWNLohTtyhExP3vcEZSr/zfi1Btqr+g1WyPm7YU=,1
VTnqc3bOdSmutT281lgm6msLeCrLukpDJW22AA/79sc=,1
iIIJkD9zCbnDHm9n+Dv6uViAAv0pGTbADV3SeNus44w=,1
YtXsSKPUmnZbv53qvr0TmdT1IWpDfPyKs+3vjVFeK3o=,1
MDk1178zmdcBHgZ/u2QZEuJA+YqX6iDEZgCkOPgnRFg=,1
UyY7Dzg1szwIwE/mbdb1L80D0ZiMBwSMcfwvnzBuoXU=,1
xvSopnEFPlpciZuxM5hDgNyjSb7KAnPPolixmLE59TA=,1
XmADuHER+mZ+BQPjkwN5f8RlXhJ5P+yHaqw9HG+wnVs=,1
vGffDIdWdcxnlZKZE2GpwEI0GY4slA2ekpdcUzmqDB4=,1
x8EJB4INM3utHsIMp2PPg5KdxI7czA5Ht8Gi9rmi6+I=,1
S/ix4VwOzC+9WBUmjbYsOYFiwB+YX7R3R1Sl2eUiwQ0=,1
pfoDLmVvFPuzTYPRpL+qjBdvKhY3/9g6pD4L+Ul6ohA=,1
uRigDX7C0bON5tVn8G67t7JB+t4w4vQwB+adw0l4zB4=,1
jYkGio2uJ9BHgjDawo1fkzqqVlJpCarBhgphoUqrGuk=,1
QMhrJVXmnfWtd5WxMpb+zmw4kOaAfiyBsESONbdjF+M=,1
M8fCU+idh1HEvkm8CvNID3JQ1OZLfiFVGa1VxaTzmG4=,1
KbYdILg2DSsswvErqWrYFCKCOQn2j+UHcAanElDwcAk=,1
P9/g8uOiTCsqr/RBJsOJLC+lFjqTN2folPmOl4glfxk=,1
ltV662+w8HR8F5E7j+lAqdytZgt5KvrDRr+i9Qy3OuU=,1
cb+m7lZoAs7XxYALj+Ky5EUec9CxJir7792A+fsS+mA=,1
akydJhoPL0bRQX/3nuFVU9QPT0bx4hXU+aawGEWMCyc=,1
NzxGnF7q+U7hClJvg2KunBlX0D4kYNXPyDKlLR6N9xg=,1
Iy4IaVeg7ek4qmb1jxUVTYHaELkiRCMJ2xt97QPvLlM=,1
cSx++3UgGVHLh/7cRGlhvezZARTOgbn/gJMF+fsMCi4=,1
u1rDBzZ/ebrL//6dORdfMFiYFccX140WJxPhVeLnnJ4=,1
BlrJ6ne1tW763aj5yQvYmlV7pbJIosuDcHlnNvYtvTI=,1
M9serhzdJmUlQJawAZEQw5Kf6YL908C7+Iqzx9iBw5M=,1
RqdKATSFWhRU0MCG+YKs1juSFq9YMOTSF6mk1AWw8LU=,1
B3ESrda39p8l1wKA1+J3xKUvCFETx2BrnbG0bzPS7a4=,1
G17lXx24S+JOCn5oLLSInLSqHQNjJHcG+rwwMerF0+Y=,1
ZOQOZR/6Lk/FPTua5+d1WNrqsigrYg0CjEDQar9eb7Q=,1
KREIi7HZ1U8euBQj0mhTC2lkqG2/882IDV/tpVns9J4=,1
z66WQoQ38MFgxGz4hUK5LEre/IxYJszH6i2vts0VOmE=,1
6ylLT2iHZBn0MpqDuqQ0TDbt+9ZJmgJog3StFCLuf54=,1
5soGtwkmrvPlOgwAGwgkzzLA1S3bWLVwC7kJZ2LynpI=,1
8O2P81fF9cqu2783gsiYoiFnvkdekOqNG7pY2K+naoA=,1
5IjJzvN3wD6QdwBTSGwNJ6VvaoYFeBCU+qiuq0SBa/U=,1
rKZKS9Zr1SOJF8uujtVVX+FbFUot+C0Gqwa5MSRKtak=,1
CfBA5yFPJ6poV9AMYxg/KhY5lDdcXm5wB7e90fA6nqg=,1
W4RzsDk6v4BXoSntnNISAeGonP4Dd40KDXOZI4zLdpk=,1
H+7fMVrbWSuWz1et0lXttli2jdYvrkK7IdQxqPno8zg=,1
SY7+1rupQnQhtz0lwAvBrUYJHS99Hsl38HLsMXTAuyI=,1
rvhbobP7se5WsUZEeT2qkQ1FHmtkeaKvnFrmltzUITY=,1
KqFaU/kiG5xcDZMBbDHdOj31ijjLZv2UmWe1X9KfSEw=,1
uicl4T8aEnE8jeIPszKjZrzoXbEfouz2qssLejHm8+E=,1
KSxvx5vKOziBdG0Qn6ELyJhxYYxFq2qD39pQXaqF/9g=,1
nB3rV4RB5P9sWKkptOey98UdR8gMyFChUu3cyugWFyo=,1
IVPgWNwQxtYN1KqNxqaNSljjpuFQlWwBjCK1kkxqGeY=,1
iqjv1d1H9LOeNsoC+eyplbonBHHXH2rhsar49Lb0DN8=,1
9FLq5AzEQKOUzwwNy8kCzUBbRv8T8FwQxETjcNIlkc4=,1
1DLJeWeNUk/6dJVeEoRJzQiZKOaiAB33MfAYzbPYVnc=,1
SbcA8oo545m8FpSE7/KpcsuVzrmX8ChyHQc2kSrtFqA=,1
7SOau/lOTO9+LVxBReE5TYwsQWAjkth7ujukjzdoSsA=,1
KfzoyR3B/0xWPBJDdcyVYfDNUSyiNRRBmnfLopN1msM=,1
BJcHvhs+nykccaWlXShodl3FG8j1UmkCVKduwiA5pVU=,1
JYAKP1yWuOz2BcFUKdqCCanT2rHDw/PWJILRBvJDMP0=,1
dOOgzh9lFtnOD5nVA2WE7iHi4KWl5AieUHP9bGqhUJU=,1
BT+lbmCY+ZfzqTLGaCgZPXaAMG4HwO0aC7h4Td+f6YU=,1
MtGTn4dGEv/xJPVgPkhoVMkbpxSvtecCAsSQPzbfMdc=,1
PfTe5a+1JWCslj/zexYqYi383sx9U6Cq0D4YLmsPujQ=,1
sSD7DVy2ANEAVxULXvXY4oRsFB0T6BPYisW7IvhHJ3w=,1
bNP0GG4R75SpVS1k6Bv32KzeDj/L54oFS+knv4NinIk=,1
SM/6ib1PLmNc8+giGSfxNNphNFQ4RfPWFYrXOWrHZ5s=,1
gmb2Y8JxyvfeNmGxaCzCGPfW98ffA6B9WqcKzRAoMbI=,1
LilvVs9HEMaw7CKhJ9t0Qly/GcM672Llp1hhPOKmWsk=,1
oNE38yOOjXtor+RG9GTWV68Rwwtfu3N/7Vvfc33Xgvo=,1
gF040kcb9/OWyEmXInp+CMhI2tBdOwiet3PAJZzd4LI=,1
26+V0phJV//bq7BurcznxUpcv2vyAv/rtkkvHCTyXcQ=,1
qcYKuc33HxH5lB1sGZOX+Q/HTHllZMx2nOKRhN4Vxyk=,1
rSzZ8DUt+a9qm1hjYxz9i7FNVwx73VkR0T0E6iH1+9k=,1
tgg5yTt2aHJgwXNc9Nl4nzQuXGERbjoCX4AZQV9Y41Y=,1
Q5zbKe+vET6QTQM7dsni2bhT2XgbI5yNcxRoOEHrfqA=,1
6YmFvR9rx6yWhaB9OpVL5tuWPOhnsVjaQU/xbNSyaaU=,1
k56YTzepD0c76D/MAe8Y8hCfQMDMp7UnCjPeJ98W1v4=,1
H33/79vftM4vhXfjGToS4pPj3qxgRBIVgU6x5bN/zag=,1
PUTuAbPqIKbFVCbmd8rgO8AsVHDs6pyFfA4xw+ffHtA=,1
ZiOwAxHVLeT1XJzl4WZy/4W2rR11V4FyOidUhhq59uE=,1
FZ+aoanAGLiCqicMQOtNoCIQ9enbd6zHCKNqwQ2gGrQ=,1
iWaPBGFem/RZqzCtaMIct9ZYVdydIHyFpvSUS119vlg=,1
DBMg2meSPKyMY0vdgVrGp9KKQn+z48UCIVngMjbhqfg=,1
A9krnv5LM8gKj2je2T9GZQRPL8XnZDtnC6vBA1LwAd4=,1
HwudRjQpEaJ87/V9p48mHcNdnmil+QhstpAoGVgNn/s=,1
/801dtXlgd0qpjRlFePW/hDavI5k70m7waoNqqEpaM0=,1
qdGPUU8AofnHWijhMXBWhFu2NL0xFR8MJx+p83KsBhs=,1
TJWw7o0sEzk9YQWnQliW8aGgEtXxjc/b+U95tgVqPWk=,1
qOcKSjG3ESQi/YFwLnbtTrm1LbK7VB0rqJt4Cvbg8tk=,1
id7LgOlDYS5gng1fXQQIcPsUwdQIJC+CYjbRRMtSRyQ=,1
mLvFt0aPWR25EfFGyTMhuz3qr6pae+RnL5zkz74Yv6M=,1
SwLptMU01L/HFVw+CbPXX9wZ6QKe2rx/IY5e1MZGhJ8=,1
J75mq/90Im7SglSW5rK/Qra/+lFyLTQzqFOnMMepHv8=,1
sAJrj2oWUuGjZZYW/KOtef3ExJcJxmvHmZu9RItQcK8=,1
ImMNxIEr7kMZpoIjS8aAjgy/NkCTJMXQk8ygb97ipjs=,1
mmZeCavBHSJVfTViQPzCLOVguXLInow+yHwG3VmfRmA=,1
offV3nHnAEocjOWWMelwo5dVMiKAxEZ/ciu2uVm7680=,1
LKdRlup/svxhLltB4BBgNLrEGRQ6r0SdNQRLPBiTI9U=,1
+l1E0tVu711IwwAieJZYWShOsNQkGi89WWBDaOTAcP4=,1
VoHHMVEWph2e6Hy7Pr9MOv4I++NIwe+0lnqJpGgo7M8=,1
LoPCisqBan04wk27YSjjqFFcIjeukXHlaQqPESoSPSw=,1
6Usp5kMoryo3y/FKQFJ0uHalgNnQ1EXtXfkFHHUDFQU=,1
xaDQSDKni353hRBAsUuSITwDuv+Z6vhFBRcMkkXRYn8=,1
U/IQwfkbS95HZCkIKI2rHtYHkAtl17K99e8ldUvIBTg=,1
/8yPkfBtwwArIi2D6WiF809DGO5QoWHbDL7xhDeXZDk=,1
/X8ub353Qh7a0bct4mAy6dq15fNrlGjHZpx2ToiACEo=,1
Ev9x6YlnWMJ4M0OmGco8WrwZwvC1sePePt7D7YSIrFk=,1
9ET3UqbdNW/KmWrC+1HtFZxwgTyrGMH0XXv2ha7dk0g=,1
+MnkV6UkOUr/PSVOD6bnCGMHmFou+DOrdK4qiHPKU4M=,1
RYXnrns8gKcnfRKdoVZkZ7wBJ7b4Is3QDNYKRrMI/M8=,1
t2oZQfdN0/1CttBix+MMum+7bmZivNhAAkULDdVkppw=,1
enV8kweS854nhJ7B4ptraMsRa0d5GIwIvlA86BuIQA4=,1
sO5FQSBzecZxO2tCEECuMYAOKuElkJt4NMC3sbnuxVk=,1
9L67re86pJ3MMFzSZKgqwUyVDPlS9ErLuqunwd5rdnk=,1
nEa8cCRL3OUGud8TOUeUQrOq8DhkelzWYGNRxmjc4o0=,1
hf4zxnARF0Kp3KsUD5Stxp2qrqmEL6gVZYnkqH57fR8=,1
Df3r2sND4701wpsEfFQlYsEVgrtEv/Mpqj7r+WcZ6yw=,1
MvAZcTF/s+kptODBPp6cox5OFd0rJq0jNVH0xZg7GNU=,1
r73lLsznAxoilnfIyco+raNDEmq7qpblmEaHWOk0bhU=,1
YkcLAoMgiYsOAvRt+imTNzuQMgDTpIGwEwRDH+7mOXA=,1
F+DPvCiec3vzyQ44k7ri61eLlsmA7CpoQqvphlUcYoQ=,1
CMlbF3790fUIF1oToWMu8MLvLKmLUvCGpVivNfMKXeg=,1
cr8AbcAdp2RSTXMNydd7nLo/a5yZnh6tZDswCFmKoDY=,1
Uh1ggHq6eExPIcpU5I2RJdYfztbalioGEkol0mOR5MY=,1
kfa+Sna3u/HBl5g3F8RiaW6R/YO2oHK9SMaBJWttIAc=,1
YpdpoOyul3yuo2veWdeVI05Mbikzj2SQSFp5D+qHGXU=,1
6vpuQY1dl0kgA493bnePIyK01bMzDDAvoJ5a0pJiGbA=,1
7K1evBAhy2p+4kyT/kAWri0O6iTGlehFUItcTGlYzIc=,1
iJsoxxiAyENAJXNk/5mb+Pk3WacHDfUuU23noCf6CTU=,1
yKZZsry97YYzhRnKNquY+Jo+k4fD6dKdR8vomJK9zdQ=,1
yrAy3o3Z73bE9WO0Fv8WyqiCniaDFoF4nXADILBOuhI=,1
ZTxa1h0PLNhC0D5bpzD2QDwaRRBGdrenA441uEyKExc=,1
YbSzQnBNd0n3IONIcPj/1M5t8ty1F9PJHvNDkHfPFLE=,1
Y1BC34FXCCPIzoinQUjVUuPV8AfBJnNqTDV1D+IjwYo=,1
QEMeacm+q1SK4B8GEic+QmDH55EjrTjSWdgSy9/78zY=,1
2NVw9UPhVJ2d+oyRd06nqzmAPqjfhgvnKLUkkPCp/AY=,1
NihJVLpEuEsVGs6qgDWuk/pFWHs8/xMkEdR93EuwoKc=,1
Zcz1rJiZEQbFMODgqnDdKlMklEuSGIzJw/LMOYL1fMs=,1
o21ZPoEMl3ZP2VG3npgABAZplNCrrgCmfOFwhSmnpqo=,1
G/XnsFln68Tjw5dCf/uyQ/mT8DDOUl+xteIEu/xb4to=,1
ajMocEFgHhhXQs/UiYT60dAmdcq4bGgm4lQBnG1T9E4=,1
OAA34M8PCnwYHDJWO/D4j5v74E/g8T+uSYI2JdE7NhI=,1
XCIoaXVq3nwDvE08QKdJAXEatuYW5MeAmUt6DLMlU44=,1
CvnhlQsZ64dFzRXRZ1T80l8v8S6yOP5odaLIZhAsV8k=,1
gJM55B1hVJWhG4yh9k8ZpCD40YXucygg3WKZ3QZihWI=,1
4OA8Hjn5fFtRgYGCK2X1X5YqUCxk6r4inJj8MVNn9QQ=,1
x5oe6Wa58pB3QGOogFEHUc7ZAgPgk/aPtRDuEqkomEU=,1
B8rjy2ASotC/fPtkR1+Y4nPdmaqA6XMEi/Pndn+uKFg=,1
S9XlwRZ73+EGvtUJ9f34pWGKZhnJyJ53neOPNFhv5QE=,1
LcnZMKNhfO60JTg3LTlKplXdyDVrcc6uIJZSkRM8hAE=,1
0cwadKaNNWRY/hj2KZsjv1sIILHdQ+sXLojRGV3wG3U=,1
9EVOR1w/tn00pRj3CcZh6txwtjjy2JBaNoCoznUypRg=,1
qvB8oyKH4n3lKNYE+xGc12GX023GbVmu3fjfVNEnZ+E=,1
6PHX6z1qJjGOZ/4oT9hEFI/Q2Va+ztPPAJ69jfdBEBI=,1
JQ7tDjhu7xMyRN0ElTUDy0h2fut0UfX58I+IK9QBn/w=,1
Ey6YL1I3MFb5yWFvmucDT7GbnoC7lqPTQC39OabB/64=,1
1OJhpO7t0i6fBZcL9Rk2LRPYWodkPeZ9M+wx5Dgpp8E=,1
raoneyddVNTBsv0KNamde4VLYIsVUNG3NNtDSe7qImo=,1
obafBDSRO9KncPt0IBmM6l6oGvRpqsIoiiHR17wq+Io=,1
67qWH7dtLOkg2SmW38ezVl4vekHxneLDG0ZFnheS2ug=,1
tEgpTBu9TPMoBp8g+mztdZ+kv1Y7AE5Xjtf7l/ygkdI=,1
+9jR4LEisp1qklH5kQX+/pUk8Sm/QpoSHMCBqO3YQqw=,1
8muQx5V9fM+vlMSd5BOP1GWcdh0Id0WklueTie07n0Y=,1
s5V2tvn4X/m4SGsrg039kKN+eHLdU8ShVSPN9bo5IhQ=,1
RG67BEWNc9DmyIAVn09zYCscxQgolqJkpQL+CKPohUc=,1
466QwELyb/E/nmOo3Opgxx7IAmwYkt/NE13ag2ShmGw=,1
6MV28GqL52EAtcc2f8w/ZDkmqOei/fnrUErZlumhvKE=,1
AmanIYFZwDXvSPrWIwjjEH7VbQDaM4gA3/QVUIPzRu8=,1
a10ZdkKMexuoJPiqvFyl5qpz7Edu8QHzTw9hwVPuL40=,1
5BSnIrr3acL+3Ey0RN2k5IIc/yD8Nvmg2oSh4xZeCwA=,1
Ws8h1Q7ryYOkGaAVGkdXToRoOSJ09sLuKQhAkCz1Flc=,1
EOyNRcpGkqufy7S82bF7Nlv56M4qJ6SnedYNO/uq3lc=,1
/kI7Irak4rRt4Yz6+beWKl58S8ucs3jTSEQUETnUsqA=,1
fThNubFOq7SuTvOj1cotXphEp5mciVHOlrSZnCErros=,1
p4z4u+hFT3VC+ldxTcZ7ZLxj4odkkjD+5WgTlN62S1Y=,1
FmKM4L5IfAoFaMcsRo/EoeMDuqeSS3Ia3cB1Y52Wk2M=,1
OlaxYgdSv2w8ghkuIq45nuqFSCZgtPK4bwH1Rs+fSkQ=,1
vhlAsDC6kw8CxmVeZ88mdvI8H9cP8kN0BSZtfrLhviE=,1
OX1T6haOkFBcis0Kr1jMVzPVTRFJdaJoQ9mBFBAyaLM=,1
Nl9KRemYESlb2Uom1OhjbKNPKyi0Nd1gnFQsDPWEQyQ=,1
dsnkQa9wbjd2WbVW7rV7cTeXtkDa1w5RU7MvUH18kOQ=,1
LU4BmKS2XHKBtLSKFCJHbDkpemjBoF6gG/wqEdW3Aik=,1
FvJSIqDyeFFq8gAoKLP9vCXgGQM9oa3+kIGdWUJ6ANA=,1
xgjtijCI03CqDvIUpCZJodIzHjl5KdrLU4hceYcygks=,1
gloVMZCIpAqp/M6OpLIIVp6S9BiatIILfByrJ8MxdfU=,1
N1j0FOweQWxulQ5k3dFINDt0PkLT7bMcvs1VbsilNLk=,1
E/dQqzWk0vvhk9YYLlCJlSNE51rEidRzeJKJKluaYrY=,1
oI+XKgtHSnvtnJ/7Bybok/Mi370vblTDWfDMTXUEG/o=,1
ErN73ATite4uwpvNTvf3xQ6mu23/Up+LMXuOi6+jTr0=,1
Zfr2oxC4W/1nat8TuCuv3FC2V30V815I03tuRn4Tm2s=,1
XxfarfTt9Dh9inQqBjeMfo1niuc3Tv7zrOjavLgLrVE=,1
SccxuEhaUWQk/zf8aKVHJ2ewT2ikIu7alMD26/Ky5Tk=,1
OD73fb+Kr/Q2M7REsSmTkKpuBkjBoHJ/SJG0TQKfnEM=,1
jrmDLVghj0w6b9Yb0bfW901/s7oCEfoT6HVJ6FJYq1I=,1
BYhrtM9anBtuhx7vGaoBexoIUINIlStqh8bIpRltQ28=,1
/7ElrhNY6TP8VkxeQomWcxt9wfCidwZx34J474OqErw=,1
oWY0IaHBaku8+VT04bjVV731ALFlQo3DNQ/LU0vqmHI=,1
o5ljt3k7BWTyM9O6C7WLfAl3ayp7GyIPPTyUiPBFq5E=,1
jg0mkRZ+kazPIqUlQFMcr2FbJz+FwekPyQ6tGuSKP7I=,1
gdk+ksGvC8q/FDdTUkFeIG/+XoLcHzLtkQ6xpioJMtE=,1
R15Y4b0/DBm5lcaZbH9bjcUZKm0+6STzFxvEQm4d/2M=,1
CBbtUy08mzVBkIZerbHTutapKi2aT25nzUBtI3hqWhw=,1
aKixtCON9HkvzzLVYDdJXpOFsZWy0xH8FouqJhiTr+o=,1
T/oSdoagSJnCKuvdtbOQ8Y+WnWo6tQ6iUI4H2qVmVa0=,1
eBWQA26qv8xYBPG76au849LQQ0xKF0a2LEjAeqF1FjI=,1
xSbnH8/9x3ttPmVz10Qsl82PZtNYA7DjyGe1tnoez2Y=,1
R6+aFeo6PfNOeCxKfyLyptP67crhsLNx2uf2nP4ZB1g=,1
zMQPC42RZLIQBX2gIq2YMtkD+LrGYIxx2khyp32wVsM=,1
FCwE4CpQysP3ya2x+geWyjUFcxBrWUyxGdGRoAy87FU=,1
Mtql/uw82WQOygafVxIL5Frq8lpmaWJZIRFXSl51TJ0=,1
foO3eh3aZwBd+jo9vpekr8YrliRS6Xb/qudq2U3g1kc=,1
lOtyCYS/QDU8/vKKmzTUvKyas5t/sk3f5q+rFfHT+ZE=,1
UT33FgLRl+VSDKiRgbU6g5lE3eArRilhaCcxxBo/D0A=,1
4p8JHoTgfRJtVRkyq/7eBrY5/G2PfMApTD9M8AhOZAg=,1
lLtWjDjme6Xee7WkT/0XkJLx1z3YiBLefn92YQiH9iM=,1
perU0JOfV4zQsXf4CsYFUaklj/RN3jooc1/w4qZcvb8=,1
Tghc9N3KaHB19wdaWfAFkbKj+91fPvM8rgejFiZf+nk=,1
gI+SHK8Cyx+RkuSUu81M8xkY1x7eyOen/o+xOkk7JBQ=,1
tVgLnQWsDrJVP9Hy6tXyw/Zx+aVkMhPoNd+Vfw8iaOE=,1
K57d9Z5l9XGuz0c0apghuHE91d9FgczyHTQv0mo1Zxw=,1
p8d0w8jWFrAV666tUxYfPscvRcTPmm7x0lkfcPCZgOw=,1
W4ktOdF0Zdrwbrx1Geudz3X0rHK6zs9y6rbYfEnNHt8=,1
Rn8C9LOksRCd/BWPexL6NnbRgWUDJUe/7H4T9pVFvn4=,1
rgfNrNZH13BCwXWmaUGsSXuNG2RiJ9FTxVeCdQxdv10=,1
PAgpjmExPfdXkfTrZe+Ho7eWxIXBXFLaQGkHHAeM8PA=,1
qPc5okOzoa6lbhkbGbCnZVOaGJhnxMCGUnf/t3LCUPk=,1
RhQqeE3AA/0qaPVLos0x1tmJkAow1jAg3YGspiYR9IY=,1
Pwh5C1XmYR3LPeHRCs35cZ1JhQQy3LsYGeXSArMECbM=,1
lv5VN1V/Wzp4FlixCKxFLwn9U2BMp/rnAFxagpGYevs=,1
YHvPG/XpU+9x6/2wSNotVShkcav26XjxpxIV1f40vYw=,1
7ACZIyEzY/r7fXq335qxXJYGNxI+cUKKONnPqMtQR8k=,1
T+6MJdp9Dtrn88Z/LuQxkQSPTGg7qRg7FRBVLkxLsy0=,1
f4x4DY6wbwrXbC1TK15AZqeCWSuP/OjOT3O4NvxHipo=,1
7EjQxBi1papHvZ3XIRhfKzqAzRIkA4K20mabrFYPSvM=,1
KuVawLOUh7BZkBzq9kJTxNxkhQtxA9yngdbXW7HqlLM=,1
zKn+IKhgEs4auRY7WTBx84v3qnP2FxqHm7IAlILOKhk=,1
ZVWl/bFNe55eEo7hf8J7XFvdHdEOlzLhmTefJyhvPJI=,1
xXlW7luV/W5dWMRuAWBulpP2WVZR1sf325sYBuZj81U=,1
Xi+PJSrrmEKj2pymbhvrH9m+HdzyVoFDfFBzRvXoqWU=,1
6Rux+Lth99aUkj6cpS5m41F3D03lqKdic9i91CpziXs=,1
Hq080xieN/s2VOvPSoyF3B6xleiflK+hAEP2CGgbJuo=,1
d1OJT69tz8GFmrM98b7kEI0Uo+GccKOXvB9NLVItkEY=,1
tzJMZX85i5ztH6N7Y4ki6kIiTXgA4bgLmA16Ct5d6Dg=,1
Rh2OkXZjKgaOLYG6ReFwbDPEcWnw8OfyCcP9CNT+f9M=,1
gMtR2QKgCASA8EqXkvj5O2V2cvQ2rUFrHqIKZxg1K4Q=,1
FE0ADoq01MPMnbIjMhhQYA9EcrQIntuaxI9YKXkcRSI=,1
U/g2ej038BbZ3tRydx62DMq+xHt+amM/NrMhFDqXdqY=,1
TVv9Bdqe4sSvW1/hGDnk4x13FrS8Mft23JZVnVGm0Cs=,1
qSfLjFBhgOp2lBfzeA6WBn17K4DKe90xgHaMx10x9EE=,1
7Elp1yP2TIMMzU6Kph1JW8r5wy24N8hKGgIgUMJcPvQ=,1
BwaG0kPU3v1WIJEPXZMeziUyybkWEZagKNxrZC8l/Ic=,1
rpOpwjAumeZjVzdAPWzRPGK3ZqNwTXO7PFe8qCxQ1Xc=,1
tY2Gj8ytlBUmdqWIS44YfovoVWrn+eiz5fsXChSocsA=,1
5rp0d205CsJ7LpW6UwhhAsObksjLShbI5hl/gTYEKXY=,1
6e+Wsws9UMcHgzDGTBdkgjFD3Gs+U2seYGH1oM+zBi4=,1
oWNYlstFZMpxxtaF7RS5FR0ZBgdKvYx/D1ceO8z7aEk=,1
JhKeBplZojumaka6ZT+sy4aWFkOKB1EcWBXfQzVxg7I=,1
y89yLifSGZBG1F8i8zyGmbxafzFwg7EMej4baz6z2Qg=,1
1X13AvjN4XMbADTJxBSCjMqZi3/hL1EjJJt/AqOY1Fk=,1
kcg4MI+AL9NaZM8LLyqJ4pjCEAHIZp3sxmS36sgP1O0=,1
n2MBnX9eI+yt8+03qvi/nlmxw5m9zzvHTgpdwQhP+HI=,1
EAigHFeqHEDlr+WabypRSMzyvgxj0qMi/RXMO/Fyvv0=,1
mC8b8Y+/SOCVeNPAd+IKhwQSVwBqXEvUrYJV975YD4I=,1
